labels,source,path
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-01-15.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-08-02-01-01-15.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-02-01-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-01-15.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-01-01-01-15.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-02-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-01-01-15.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-02-15.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-01-02-15.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-02-15.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-01-02-15.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-02-02-02-15.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-07-02-01-01-15.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-01-02-02-15.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-02-15.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-02-15.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-02-15.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-07-01-02-01-15.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-01-15.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-01-02-15.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-02-01-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-01-15.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-04-01-02-01-15.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-02-02-02-01-15.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-01-15.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-02-01-15.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-02-02-15.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-01-01-16.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-02-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-02-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-02-16.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-02-16.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-02-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-01-16.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-02-16.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-01-02-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-01-16.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-01-16.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-01-02-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-01-16.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-02-16.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-01-16.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-01-16.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-02-16.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-02-16.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-01-16.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-01-16.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-02-16.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-02-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-02-16.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-02-16.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-01-01-16.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-02-01-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-01-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-02-16.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-01-16.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-01-16.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-01-16.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-01-16.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-02-16.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-02-16.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-01-16.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-01-16.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-01-01-16.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-01-16.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-01-16.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-02-16.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-01-16.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-02-16.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-01-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-02-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-02-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-01-16.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-02-02-16.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-02-16.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-01-02-16.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-01-16.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-02-01-16.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-01-16.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-02-16.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-02-16.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-02-02-16.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-01-16.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-01-16.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-02-16.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-01-16.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-02-16.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-01-01-17.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-02-01-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-02-02-17.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-02-01-17.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-01-02-17.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-02-01-17.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-02-17.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-02-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-01-01-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-01-01-17.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-02-02-17.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-01-01-17.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-01-02-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-02-01-17.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-02-02-17.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-01-02-17.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-02-02-17.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-02-01-17.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-01-01-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-01-02-17.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-02-01-17.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-02-01-17.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-02-02-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-01-02-17.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-01-01-17.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-01-02-17.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-02-01-17.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-01-01-17.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-01-01-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-02-02-17.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-01-17.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-02-01-17.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-01-02-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-02-02-17.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-01-01-17.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-01-01-17.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-01-02-17.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-02-02-17.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-02-01-17.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-01-02-17.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-01-01-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-01-02-17.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-01-01-17.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-01-02-17.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-02-02-17.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-01-02-17.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-02-02-17.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-02-02-17.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-02-02-17.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-01-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-01-01-17.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-01-02-17.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-02-01-17.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-02-02-17.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-01-17.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-02-02-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-02-01-17.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-02-01-17.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-02-17.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-02-01-17.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-01-18.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-01-18.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-01-18.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-02-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-01-18.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-01-18.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-02-18.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-02-18.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-01-18.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-02-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-02-18.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-02-18.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-01-18.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-01-18.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-01-18.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-02-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-01-18.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-02-18.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-01-18.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-02-18.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-02-18.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-01-18.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-02-18.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-01-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-02-18.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-01-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-01-18.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-01-18.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-01-18.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-02-18.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-02-18.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-02-18.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-02-18.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-01-18.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-02-18.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-02-18.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-01-18.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-02-18.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-02-18.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-02-18.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-02-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-02-18.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-01-18.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-01-18.wav
f_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-01-18.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-02-18.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-01-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-02-18.wav
f_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-02-18.wav
f_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-01-18.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-01-18.wav
f_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-01-18.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-01-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-02-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-02-18.wav
f_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-02-18.wav
f_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-02-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-01-18.wav
f_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-01-18.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-02-02-19.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-02-01-19.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
m_neutral,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
m_angry,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-01-01-19.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
m_happy,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
m_surprise,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-01-19.wav
m_sad,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-02-19.wav
m_disgust,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-02-01-19.wav
m_fear,RAVDESS,../dataset/ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-01-01-19.wav
